Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1981-10-27
Station:        040123         Rouge - à 1,4 km de la du Nord                                                                                                                 
Bassin versant: 141 km²        Régime: Naturel                                           
Coordonnées:    (NAD83) 45° 33' 44" // -74° 19' 14"

Date de création du fichier: 2012-06-25 18:20
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040123         1973/02/27          
040123         1973/02/28          
040123         1973/03/01          
040123         1973/03/02          
040123         1973/03/03          
040123         1973/03/04          
040123         1973/03/05          
040123         1973/03/06          
040123         1973/03/07          
040123         1973/03/08          
040123         1973/03/09          
040123         1973/03/10          
040123         1973/03/11          
040123         1973/03/12          
040123         1973/03/13          
040123         1973/03/14          
040123         1973/03/15          
040123         1973/03/16          
040123         1973/03/17          
040123         1973/03/18          
040123         1973/03/19          
040123         1973/03/20          
040123         1973/03/21          
040123         1973/03/22          
040123         1973/03/23          
040123         1973/03/24          
040123         1973/03/25          
040123         1973/03/26          
040123         1973/03/27          
040123         1973/03/28          
040123         1973/03/29          9.320          J
040123         1973/03/30          
040123         1973/03/31          
040123         1973/04/01          
040123         1973/04/02          
040123         1973/04/03          
040123         1973/04/04          
040123         1973/04/05          
040123         1973/04/06          
040123         1973/04/07          
040123         1973/04/08          
040123         1973/04/09          
040123         1973/04/10          
040123         1973/04/11          
040123         1973/04/12          
040123         1973/04/13          
040123         1973/04/14          
040123         1973/04/15          
040123         1973/04/16          
040123         1973/04/17          
040123         1973/04/18          
040123         1973/04/19          
040123         1973/04/20          
040123         1973/04/21          
040123         1973/04/22          
040123         1973/04/23          
040123         1973/04/24          
040123         1973/04/25          
040123         1973/04/26          
040123         1973/04/27          
040123         1973/04/28          
040123         1973/04/29          
040123         1973/04/30          
040123         1973/05/01          
040123         1973/05/02          
040123         1973/05/03          
040123         1973/05/04          
040123         1973/05/05          
040123         1973/05/06          
040123         1973/05/07          
040123         1973/05/08          1.290          J
040123         1973/05/09          
040123         1973/05/10          
040123         1973/05/11          
040123         1973/05/12          
040123         1973/05/13          
040123         1973/05/14          
040123         1973/05/15          
040123         1973/05/16          1.080          MC
040123         1973/05/17          1.090          MC
040123         1973/05/18          2.420          MC
040123         1973/05/19          9.000          MC
040123         1973/05/20          4.870          MC
040123         1973/05/21          2.230          MC
040123         1973/05/22          1.610          MC
040123         1973/05/23          1.260          MC
040123         1973/05/24          1.040          MC
040123         1973/05/25          0.900          MC
040123         1973/05/26          0.790          MC
040123         1973/05/27          0.690          MC
040123         1973/05/28          1.760          MC
040123         1973/05/29          3.310          MC
040123         1973/05/30          1.920          MC
040123         1973/05/31          3.790          MC
040123         1973/06/01          3.140          MC
040123         1973/06/02          1.300          MC
040123         1973/06/03          0.840          MC
040123         1973/06/04          0.720          MC
040123         1973/06/05          0.720          MC
040123         1973/06/06          0.650          MC
040123         1973/06/07          2.630          MC
040123         1973/06/08          0.970          MC
040123         1973/06/09          0.650          MC
040123         1973/06/10          0.470          MC
040123         1973/06/11          2.000          MC
040123         1973/06/12          24.40          MC
040123         1973/06/13          6.990          MC
040123         1973/06/14          2.640          MC
040123         1973/06/15          1.150          MC
040123         1973/06/16          4.300          MC
040123         1973/06/17          3.340          MC
040123         1973/06/18          1.810          MC
040123         1973/06/19          6.740          MC
040123         1973/06/20          3.510          MC
040123         1973/06/21          1.310          J
040123         1973/06/22          
040123         1973/06/23          
040123         1973/06/24          
040123         1973/06/25          
040123         1973/06/26          
040123         1973/06/27          
040123         1973/06/28          
040123         1973/06/29          
040123         1973/06/30          
040123         1973/07/01          
040123         1973/07/02          
040123         1973/07/03          
040123         1973/07/04          
040123         1973/07/05          
040123         1973/07/06          
040123         1973/07/07          
040123         1973/07/08          
040123         1973/07/09          
040123         1973/07/10          
040123         1973/07/11          
040123         1973/07/12          
040123         1973/07/13          
040123         1973/07/14          
040123         1973/07/15          
040123         1973/07/16          
040123         1973/07/17          
040123         1973/07/18          
040123         1973/07/19          
040123         1973/07/20          
040123         1973/07/21          
040123         1973/07/22          
040123         1973/07/23          
